TAHUN,KUMPULAN KOMODITI,KOMODITI,NEGERI,DAERAH,LUAS_BERTANAM_HA,LUAS_BERHASIL_HA,PENGELUARAN_MT
2011,BUAH-BUAHAN,TEMBIKAI SUSU,PERAK,MANJUNG,0.06,0.06,1.00
2011,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,KUALA LANGAT,0.10,0.09,1.15
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,JELI,0.40,0.20,2.79
2011,BUAH-BUAHAN,TEMBIKAI WANGI,JOHOR,BATU PAHAT,2.00,2.00,1.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,HULU LANGAT,0.40,0.60,5.85
2011,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,KUALA LANGAT,0.60,0.60,6.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,WP LABUAN,WP LABUAN,0.40,0.40,7.00
2011,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,GOMBAK,0.30,0.30,8.40
2011,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,GOMBAK,0.40,0.40,11.99
2011,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,KUALA TERENGGANU,0.50,0.50,11.79
2011,BUAH-BUAHAN,TEMBIKAI SUSU,PERAK,KERIAN,0.60,0.60,14.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,DUNGUN,0.58,0.58,15.75
2011,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,KUALA SELANGOR,1.00,1.00,15.75
2011,BUAH-BUAHAN,TEMBIKAI SUSU,JOHOR,BATU PAHAT,1.18,1.12,16.64
2011,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,KLANG,0.50,0.50,18.00
2011,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,MARANG,2.70,2.70,15.58
2011,BUAH-BUAHAN,TEMBIKAI SUSU,JOHOR,MUAR,1.10,0.77,21.85
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,KOTA BHARU,2.10,2.10,25.20
2011,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,SABAK BERNAM,3.40,3.40,31.20
2011,BUAH-BUAHAN,TEMBIKAI SUSU,PERLIS,PERLIS,2.18,2.18,41.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,PETALING,2.80,1.60,42.28
2011,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,HULU SELANGOR,6.00,6.00,50.08
2011,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,BESUT,3.36,3.34,66.69
2011,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,MARANG,7.10,7.10,59.47
2011,BUAH-BUAHAN,TEMBIKAI SUSU,PERAK,KINTA,3.80,3.80,66.50
2011,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,KLANG,5.70,5.30,73.70
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,TANAH MERAH,6.50,6.50,84.06
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,PASIR MAS,12.00,12.00,75.41
2011,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,HULU TERENGGANU,7.44,7.44,98.17
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,MACHANG,9.40,8.40,112.50
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,TUMPAT,12.50,12.50,219.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,MELAKA,MELAKA TENGAH,15.00,15.00,270.00
2011,BUAH-BUAHAN,TEMBIKAI WANGI,JOHOR,SEGAMAT,80.00,80.00,223.60
2011,BUAH-BUAHAN,TEMBIKAI SUSU,MELAKA,ALOR GAJAH,25.00,25.00,450.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,PASIR PUTEH,31.00,31.00,439.70
2011,BUAH-BUAHAN,TEMBIKAI SUSU,PAHANG,KUANTAN,75.44,70.00,721.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,BACHOK,86.00,85.50,959.54
2011,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,SETIU,50.00,50.00,1390.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,MELAKA,JASIN,92.00,92.00,1656.00
2011,BUAH-BUAHAN,TEMBIKAI,PERAK,KERIAN,0.20,0.20,2.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KEDAH,PADANG TERAP,515.00,505.00,8825.00
2011,BUAH-BUAHAN,TEMBIKAI SUSU,KEDAH,KULIM,515.00,505.00,8825.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BETONG,0.50,0.40,7.20
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,PAKAN,1.00,1.00,10.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,TELUPID,2.00,2.00,10.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BARAM,1.20,1.20,12.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,KUNAK,1.00,1.00,12.50
2011,BUAH-BUAHAN,TEMBIKAI,SELANGOR,PETALING,1.20,1.20,14.00
2011,BUAH-BUAHAN,TEMBIKAI,SELANGOR,KLANG,1.00,1.00,16.00
2011,BUAH-BUAHAN,TEMBIKAI,SELANGOR,SABAK BERNAM,0.60,0.60,20.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,TATAU,2.00,1.50,24.00
2011,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,REMBAU,1.00,0.80,24.90
2011,BUAH-BUAHAN,TEMBIKAI,SELANGOR,KUALA SELANGOR,2.58,1.90,25.34
2011,BUAH-BUAHAN,TEMBIKAI,PAHANG,LIPIS,2.50,2.34,27.37
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MATU,2.30,2.30,34.50
2011,BUAH-BUAHAN,TEMBIKAI,PAHANG,RAUB,3.50,3.30,39.63
2011,BUAH-BUAHAN,TEMBIKAI,PULAU PINANG,SEBERANG PERAI UTARA,2.00,2.00,40.21
2011,BUAH-BUAHAN,TEMBIKAI,WP LABUAN,WP LABUAN,3.00,3.00,40.22
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BINTULU,4.30,3.00,47.65
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MUKAH,4.00,3.50,52.50
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,LAWAS,3.40,3.40,53.70
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,DALAT,4.00,3.50,55.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA MARUDU,5.60,5.60,57.80
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,KUDAT,8.50,8.50,62.30
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA KINABALU,3.40,3.40,69.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,BELURAN,5.00,5.00,70.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SONG,5.00,5.00,75.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,LAHAD DATU,5.00,5.00,75.70
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BELAGA,7.00,7.00,84.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KANOWIT,5.50,5.50,90.00
2011,BUAH-BUAHAN,TEMBIKAI,PERAK,KINTA,7.00,5.80,104.80
2011,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,DUNGUN,8.00,7.80,129.05
2011,BUAH-BUAHAN,TEMBIKAI,PERAK,LARUT MATANG / SELAMA,5.00,4.50,120.54
2011,BUAH-BUAHAN,TEMBIKAI,PULAU PINANG,SEBERANG PERAI TENGAH,8.50,7.00,126.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,LUBOK ANTU,8.50,8.50,133.50
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SERIAN,9.50,9.50,165.00
2011,BUAH-BUAHAN,TEMBIKAI,PAHANG,MARAN,20.00,15.60,185.64
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KAPIT,17.90,14.90,178.80
2011,BUAH-BUAHAN,TEMBIKAI,KEDAH,PENDANG,10.00,10.00,200.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,SANDAKAN,15.00,15.00,271.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SAMARAHAN,21.00,18.00,272.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA BELUD,14.00,14.00,280.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SRI AMAN,27.70,17.90,280.60
2011,BUAH-BUAHAN,TEMBIKAI,PAHANG,TEMERLOH,46.36,25.00,303.96
2011,BUAH-BUAHAN,TEMBIKAI,JOHOR,MERSING,106.60,78.50,294.34
2011,BUAH-BUAHAN,TEMBIKAI,KEDAH,LANGKAWI,18.64,18.44,334.13
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MIRI,30.70,20.70,342.61
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,SOOK,23.80,23.80,368.90
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,TAWAU,25.50,20.50,426.00
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,GUA MUSANG,42.20,42.20,525.00
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,KOTA BHARU,39.20,39.20,625.00
2011,BUAH-BUAHAN,TEMBIKAI,MELAKA,MELAKA TENGAH,35.00,35.00,630.00
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,KUALA KRAI,32.00,31.00,635.00
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,PASIR MAS,57.00,45.00,647.23
2011,BUAH-BUAHAN,TEMBIKAI,PERAK,MANJUNG,84.90,28.30,660.00
2011,BUAH-BUAHAN,TEMBIKAI,KEDAH,BALING,64.00,64.00,683.39
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,TUARAN,31.00,31.00,697.60
2011,BUAH-BUAHAN,TEMBIKAI,JOHOR,JOHOR BAHRU,12.90,11.80,708.00
2011,BUAH-BUAHAN,TEMBIKAI,MELAKA,JASIN,40.00,40.00,720.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,DARO,53.60,51.10,725.98
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,JELI,53.00,49.29,755.16
2011,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,JEMPOL,50.00,50.00,800.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SARIKEI,47.00,44.00,818.00
2011,BUAH-BUAHAN,TEMBIKAI,KEDAH,KUALA MUDA,96.00,96.00,892.00
2011,BUAH-BUAHAN,TEMBIKAI,PAHANG,ROMPIN,68.70,47.20,967.60
2011,BUAH-BUAHAN,TEMBIKAI,PERAK,PERAK TENGAH,60.00,60.00,900.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SARATOK,75.00,69.00,1150.99
2011,BUAH-BUAHAN,TEMBIKAI,PAHANG,KUANTAN,115.88,110.54,1314.95
2011,BUAH-BUAHAN,TEMBIKAI,JOHOR,MUAR,64.00,64.00,1280.00
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,BEAUFORT,96.00,96.00,1280.70
2011,BUAH-BUAHAN,TEMBIKAI,MELAKA,ALOR GAJAH,84.00,84.00,1512.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SIMUNJAN,133.80,121.00,1717.23
2011,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,BESUT,122.49,121.96,1901.74
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KUCHING,118.50,116.20,1889.88
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,TANAH MERAH,92.30,92.30,1979.51
2011,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,HULU TERENGGANU,89.20,89.20,2315.00
2011,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,MARANG,203.51,171.38,2350.60
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,SIPITANG,110.00,110.00,2200.00
2011,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,KEMAMAN,444.23,396.23,2695.80
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,MACHANG,175.30,166.50,2581.49
2011,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,KUALA TERENGGANU,160.58,160.58,2809.68
2011,BUAH-BUAHAN,TEMBIKAI,SELANGOR,GOMBAK,112.00,112.00,2800.00
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,ASAJAYA,196.00,196.00,2882.57
2011,BUAH-BUAHAN,TEMBIKAI,SABAH,PAPAR,150.20,150.20,2900.00
2011,BUAH-BUAHAN,TEMBIKAI,PERLIS,PERLIS,65.87,65.87,1778.50
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,TUMPAT,141.69,141.59,3346.00
2011,BUAH-BUAHAN,TEMBIKAI,JOHOR,SEGAMAT,705.00,691.00,3375.00
2011,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,PORT DICKSON,186.00,182.00,3776.93
2011,BUAH-BUAHAN,TEMBIKAI,JOHOR,TANGKAK,199.17,198.97,4025.40
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,PASIR PUTEH,214.00,214.00,4456.50
2011,BUAH-BUAHAN,TEMBIKAI,SARAWAK,LUNDU,429.60,323.60,5041.69
2011,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,SETIU,504.52,481.92,6850.98
2011,BUAH-BUAHAN,TEMBIKAI,PAHANG,PEKAN,677.35,600.80,7149.52
2011,BUAH-BUAHAN,TEMBIKAI,KEDAH,KUBANG PASU,305.00,305.00,7264.25
2011,BUAH-BUAHAN,TEMBIKAI,PERAK,HILIR PERAK,253.50,253.50,8159.92
2011,BUAH-BUAHAN,TEMBIKAI,KELANTAN,BACHOK,576.50,575.50,11384.59
2011,BUAH-BUAHAN,TEMBIKAI,KEDAH,KULIM,1830.00,1805.00,21150.00
2011,BUAH-BUAHAN,TEMBIKAI,KEDAH,PADANG TERAP,1830.00,1805.00,21150.00
2011,BUAH-BUAHAN,TEMBIKAI,JOHOR,KOTA TINGGI,764.62,813.86,22764.00
2011,BUAH-BUAHAN,TEMBIKAI,JOHOR,KLUANG,1210.00,1210.00,33264.86
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KEDAH,POKOK SENA,0.40,0.00,0.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,PAHANG,BENTONG,0.10,0.10,1.50
2012,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,KUALA TERENGGANU,0.40,0.40,2.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,JELI,0.39,0.20,2.70
2012,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,DUNGUN,0.20,0.10,3.61
2012,BUAH-BUAHAN,TEMBIKAI SUSU,PERAK,MANJUNG,0.12,0.12,4.00
2012,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,PETALING,1.20,1.20,2.10
2012,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,KUALA LANGAT,0.60,0.60,4.63
2012,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,SEPANG,3.00,1.00,5.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,PERAK,KINTA,1.00,1.00,8.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,NEGERI SEMBILAN,SEREMBAN,0.60,0.60,15.08
2012,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,MARANG,4.20,4.20,12.20
2012,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,HULU SELANGOR,3.18,3.18,15.74
2012,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,HULU TERENGGANU,1.80,1.80,22.80
2012,BUAH-BUAHAN,TEMBIKAI SUSU,PERLIS,PERLIS,1.55,1.55,26.53
2012,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,KUALA SELANGOR,1.40,1.40,28.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,JOHOR,MUAR,1.77,1.51,27.70
2012,BUAH-BUAHAN,TEMBIKAI SUSU,JOHOR,BATU PAHAT,1.46,1.12,29.60
2012,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,TUMPAT,1.60,1.60,38.40
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,KOTA BHARU,4.00,4.00,50.20
2012,BUAH-BUAHAN,TEMBIKAI SUSU,NEGERI SEMBILAN,REMBAU,3.00,3.00,56.00
2012,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,MARANG,4.00,4.00,60.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,KLANG,4.30,4.30,68.10
2012,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,PASIR MAS,9.77,8.57,70.95
2012,BUAH-BUAHAN,TEMBIKAI SUSU,PAHANG,KUANTAN,4.60,4.00,80.80
2012,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,KLANG,2.30,2.30,88.60
2012,BUAH-BUAHAN,TEMBIKAI SUSU,SELANGOR,PETALING,3.40,2.70,88.60
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,MACHANG,6.70,6.70,82.50
2012,BUAH-BUAHAN,TEMBIKAI SUSU,NEGERI SEMBILAN,PORT DICKSON,3.20,3.20,96.00
2012,BUAH-BUAHAN,TEMBIKAI WANGI,JOHOR,BATU PAHAT,103.60,0.00,0.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,TANAH MERAH,5.59,5.59,96.70
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,PASIR PUTEH,6.60,6.60,112.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,TUMPAT,8.50,8.50,135.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,PASIR MAS,11.82,11.02,141.62
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,BACHOK,24.10,24.10,158.60
2012,BUAH-BUAHAN,TEMBIKAI WANGI,KEDAH,PENDANG,23.00,23.00,340.00
2012,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,SABAK BERNAM,16.20,16.20,354.55
2012,BUAH-BUAHAN,TEMBIKAI SUSU,PAHANG,TEMERLOH,46.00,46.00,460.00
2012,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,KOTA BHARU,30.20,30.20,504.05
2012,BUAH-BUAHAN,TEMBIKAI SUSU,PAHANG,PEKAN,45.00,40.00,480.00
2012,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,PASIR PUTEH,32.90,32.90,520.10
2012,BUAH-BUAHAN,TEMBIKAI SUSU,MELAKA,ALOR GAJAH,39.00,39.00,702.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KEDAH,BANDAR BAHARU,40.00,40.00,1020.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,JOHOR,SEGAMAT,80.00,76.00,1260.33
2012,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,BACHOK,120.60,116.60,1201.63
2012,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,BESUT,49.98,47.45,1478.75
2012,BUAH-BUAHAN,TEMBIKAI SUSU,MELAKA,JASIN,80.00,80.00,1440.00
2012,BUAH-BUAHAN,TEMBIKAI,PULAU PINANG,SEBERANG PERAI SELATAN,10.60,9.80,133.24
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KEDAH,KUALA MUDA,80.00,80.00,1600.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,TERENGGANU,SETIU,138.56,138.46,1488.98
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KEDAH,PENDANG,37.00,34.00,1699.00
2012,BUAH-BUAHAN,TEMBIKAI SUSU,KEDAH,PADANG TERAP,355.00,352.00,3402.50
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,TELUPID,1.00,1.00,6.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BETONG,0.50,0.50,9.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MATU,2.80,0.60,9.20
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,RAUB,3.94,3.02,9.73
2012,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,KUALA PILAH,1.00,0.50,10.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,PAKAN,1.00,1.00,10.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BARAM,1.20,1.20,12.00
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,JERANTUT,1.00,1.00,20.00
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,BENTONG,1.20,1.00,24.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,TATAU,2.00,1.50,24.00
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,MARAN,1.60,1.60,36.60
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,KUNAK,7.00,7.00,47.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BINTULU,4.30,3.00,47.70
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,SOOK,4.00,4.00,48.00
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,LAHAD DATU,3.00,3.00,50.20
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,LAWAS,3.40,3.40,53.30
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MUKAH,5.00,3.60,54.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,DALAT,4.00,3.50,55.00
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,KUDAT,8.50,8.50,59.50
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA KINABALU,3.00,3.00,60.00
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,LIPIS,3.85,3.69,64.37
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,DARO,11.20,6.80,66.20
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SONG,5.00,5.00,75.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BELAGA,7.00,7.00,84.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KANOWIT,5.50,5.50,90.00
2012,BUAH-BUAHAN,TEMBIKAI,PERAK,KINTA,5.00,3.80,95.00
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA MARUDU,20.00,20.00,100.00
2012,BUAH-BUAHAN,TEMBIKAI,SELANGOR,KLANG,5.00,4.50,108.00
2012,BUAH-BUAHAN,TEMBIKAI,KEDAH,YAN,6.00,6.00,108.00
2012,BUAH-BUAHAN,TEMBIKAI,SELANGOR,KUALA SELANGOR,6.00,5.90,115.18
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,LUBOK ANTU,7.50,7.50,115.50
2012,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,DUNGUN,9.60,9.04,161.30
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SERIAN,9.50,9.50,165.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SAMARAHAN,11.00,11.00,165.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KAPIT,17.90,14.90,178.80
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA BELUD,18.00,18.00,200.50
2012,BUAH-BUAHAN,TEMBIKAI,KEDAH,PENDANG,10.00,10.00,220.00
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,SANDAKAN,18.00,18.00,240.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SRI AMAN,26.70,16.90,265.60
2012,BUAH-BUAHAN,TEMBIKAI,PERAK,LARUT MATANG / SELAMA,16.00,16.00,320.00
2012,BUAH-BUAHAN,TEMBIKAI,KEDAH,LANGKAWI,19.90,18.20,324.46
2012,BUAH-BUAHAN,TEMBIKAI,JOHOR,JOHOR BAHRU,12.90,11.80,330.40
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MIRI,32.70,20.70,342.60
2012,BUAH-BUAHAN,TEMBIKAI,KELANTAN,PASIR MAS,30.40,30.33,405.31
2012,BUAH-BUAHAN,TEMBIKAI,KELANTAN,KUALA KRAI,23.50,23.50,413.86
2012,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,JEMPOL,36.70,36.70,448.80
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,TAWAU,25.50,23.60,478.80
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,KUANTAN,104.60,104.60,482.03
2012,BUAH-BUAHAN,TEMBIKAI,KELANTAN,GUA MUSANG,18.80,17.35,553.99
2012,BUAH-BUAHAN,TEMBIKAI,KEDAH,BALING,48.00,48.00,628.63
2012,BUAH-BUAHAN,TEMBIKAI,KEDAH,KULIM,38.50,37.50,645.00
2012,BUAH-BUAHAN,TEMBIKAI,MELAKA,MELAKA TENGAH,39.00,39.00,702.00
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,TUARAN,31.00,31.00,710.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SARIKEI,47.00,44.00,783.00
2012,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,HULU TERENGGANU,40.00,40.00,800.00
2012,BUAH-BUAHAN,TEMBIKAI,PERAK,MANJUNG,56.00,56.00,986.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SARATOK,60.00,60.00,989.00
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,TEMERLOH,56.00,53.00,1074.90
2012,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,SEREMBAN,96.00,87.00,1251.90
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,SIPITANG,63.70,63.70,1273.00
2012,BUAH-BUAHAN,TEMBIKAI,SABAH,BEAUFORT,108.00,108.00,1356.40
2012,BUAH-BUAHAN,TEMBIKAI,KELANTAN,KOTA BHARU,87.80,87.80,1380.70
2012,BUAH-BUAHAN,TEMBIKAI,JOHOR,MUAR,75.00,75.00,1500.00
2012,BUAH-BUAHAN,TEMBIKAI,KELANTAN,JELI,92.60,89.00,1560.00
2012,BUAH-BUAHAN,TEMBIKAI,PERLIS,PERLIS,123.22,123.22,1667.38
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SIMUNJAN,133.80,118.60,1675.00
2012,BUAH-BUAHAN,TEMBIKAI,MELAKA,ALOR GAJAH,96.00,96.00,1728.00
2012,BUAH-BUAHAN,TEMBIKAI,KELANTAN,TANAH MERAH,81.30,81.30,1769.73
2012,BUAH-BUAHAN,TEMBIKAI,KELANTAN,TUMPAT,91.47,90.17,1884.74
2012,BUAH-BUAHAN,TEMBIKAI,KEDAH,KUALA MUDA,146.60,146.50,1887.00
2012,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KUCHING,118.70,115.20,1929.40
2012,BUAH-BUAHAN,TEMBIKAI,JOHOR,MERSING,106.60,78.50,1962.50
2012,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,KEMAMAN,98.65,98.65,2244.35
2012,BUAH-BUAHAN,TEMBIKAI,KEDAH,BANDAR BAHARU,129.00,129.00,2435.00
2012,BUAH-BUAHAN,TEMBIKAI,PAHANG,PEKAN,241.20,81.20,2561.56
2012,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,KUALA TERENGGANU,149.40,147.90,2732.90
2012,BUAH-BUAHAN,TEMBIKAI,SELANGOR,GOMBAK,112.00,100.00,2800.00
